bank_code,branch_code,bank_name
810,8100294,星展(台灣)商業銀行民權分行
810,8100308,星展(台灣)商業銀行苓雅分行
810,8100320,星展(台灣)商業銀行新店分行
810,8100331,星展(台灣)商業銀行前鎮分行
810,8100364,星展(台灣)商業銀行南京東路分行
810,8100397,星展(台灣)商業銀行新竹分行
810,8100412,星展(台灣)商業銀行敦南分行
810,8100423,星展(台灣)商業銀行內湖分行
810,8100434,信託業務專責部門
810,8100456,星展(台灣)商業銀行松山分行
810,8100467,星展(台灣)商業銀行松江分行
810,8100478,星展(台灣)商業銀行松仁分行
810,8100489,星展(台灣)商業銀行新站分行
810,8100490,星展(台灣)商業銀行中正分行
810,8100504,星展(台灣)商業銀行中興分行
810,8100559,星展(台灣)商業銀行四維分行
810,8100858,星展(台灣)商業銀行內湖科學園區分行
810,8106012,星展(台灣)商業銀行市府分行
810,8106023,星展(台灣)商業銀行高雄分行
810,8106034,星展(台灣)商業銀行台中分行
810,8106045,星展(台灣)商業銀行竹北分行
810,8106056,星展(台灣)商業銀行東台南分行
810,8106067,星展(台灣)商業銀行大興分行
810,8106078,星展(台灣)商業銀行南京松江分行
810,8106089,星展(台灣)商業銀行板橋分行
810,8106090,星展(台灣)商業銀行文心分行
810,8106104,星展(台灣)商業銀行世貿分行
810,8106115,星展(台灣)商業銀行德行分行
810,8106126,星展(台灣)商業銀行建成分行
810,8106137,星展(台灣)商業銀行中山分行
810,8106159,星展(台灣)商業銀行永福分行
810,8106160,星展(台灣)商業銀行港都分行
810,8106171,星展(台灣)商業銀行臺灣大道分行
810,8106182,星展(台灣)商業銀行襄陽分行
810,8106193,星展(台灣)商業銀行復興分行
810,8106218,星展(台灣)商業銀行基隆分行
810,8106229,星展(台灣)商業銀行北桃園分行
810,8106230,星展(台灣)商業銀行永和分行
810,8106241,星展(台灣)商業銀行豐原分行
810,8106252,星展(台灣)商業銀行大益分行
810,8106274,星展(台灣)商業銀行永定分行
810,8106285,星展(台灣)商業銀行光復分行
810,8106296,星展(台灣)商業銀行重陽分行
810,8106300,星展(台灣)商業銀行員林分行
810,8106311,星展(台灣)商業銀行士林分行
810,8106333,星展(台灣)商業銀行中壢分行
810,8106344,星展(台灣)商業銀行安和分行
810,8106355,星展(台灣)商業銀行竹城分行
810,8106366,星展(台灣)商業銀行嘉義分行
810,8106377,星展(台灣)商業銀行北台中分行
810,8106388,星展(台灣)商業銀行北高雄分行
810,8106399,星展(台灣)商業銀行思源分行
810,8106414,星展(台灣)商業銀行彰化分行
810,8106436,星展(台灣)商業銀行新店中正分行
810,8106469,星展(台灣)商業銀行巨蛋分行
810,8106539,星展(台灣)商業銀行新生分行
810,8106551,星展(台灣)商業銀行羅東分行
810,8106562,星展(台灣)商業銀行敦化分行
810,8106609,星展(台灣)商業銀行瑞光分行
810,8106610,星展(台灣)商業銀行南港分行
810,8106654,星展(台灣)商業銀行斗六分行
810,8106698,星展(台灣)商業銀行土城分行
812,,台新國際商業銀行
812,8120012,台新國際商業銀行營業部
812,8120023,台新國際商業銀行敦南分行
812,8120045,台新國際商業銀行新生分行
812,8120056,台新國際商業銀行新莊分行
812,8120067,台新國際商業銀行桃園分行
812,8120078,台新國際商業銀行台中分行
812,8120089,台新國際商業銀行板橋分行
812,8120090,台新國際商業銀行高雄分行
812,8120104,台新國際商業銀行台南分行
812,8120115,台新國際商業銀行南京東路分行
812,8120126,台新國際商業銀行中壢分行
812,8120137,台新國際商業銀行信託事業處
812,8120148,台新國際商業銀行國外部
812,8120159,台新國際商業銀行苓雅分行
812,8120160,台新國際商業銀行蘆洲分行
812,8120171,台新國際商業銀行天母分行
812,8120182,台新國際商業銀行大里分行
812,8120193,台新國際商業銀行國際金融業務分行
812,8120207,台新國際商業銀行中和分行
812,8120218,台新國際商業銀行嘉義分行
812,8120229,台新國際商業銀行豐原分行
812,8120230,台新國際商業銀行花蓮分行
812,8120241,台新國際商業銀行新竹分行
812,8120252,台新國際商業銀行七賢分行
812,8120263,台新國際商業銀行信義分行
812,8120274,台新國際商業銀行北台中分行
812,8120285,台新國際商業銀行三重分行
812,8120296,台新國際商業銀行永福分行
812,8120300,台新國際商業銀行屏東分行
812,8120311,台新國際商業銀行大安分行
812,8120322,台新國際商業銀行龍潭分行
812,8120333,台新國際商業銀行崇德分行
812,8120344,台新國際商業銀行金華分行
812,8120355,台新國際商業銀行後甲分行
812,8120366,台新國際商業銀行海佃分行
812,8120377,台新國際商業銀行彰化分行
812,8120388,台新國際商業銀行五甲分行
812,8120399,台新國際商業銀行鳳山分行
812,8120403,台新國際商業銀行古亭分行
812,8120414,台新國際商業銀行建橋分行
812,8120436,台新國際商業銀行民生分行
812,8120447,台新國際商業銀行太平分行
812,8120458,台新國際商業銀行和平分行
812,8120469,台新國際商業銀行北高雄分行
812,8120470,台新國際商業銀行南新莊分行
812,8120481,台新國際商業銀行內湖分行
812,8120492,台新國際商業銀行永和分行
812,8120517,台新國際商業銀行逢甲分行
812,8120528,台新國際商業銀行竹科分行
812,8120540,台新國際商業銀行南屯分行
812,8120551,台新國際商業銀行大直分行
812,8120562,台新國際商業銀行南門分行
812,8120573,台新國際商業銀行上海代表人辦事處
812,8120610,台新國際商業銀行西門分行
812,8120621,台新國際商業銀行敦北分行
812,8120632,台新國際商業銀行忠孝分行
812,8120643,台新國際商業銀行復興分行
812,8120654,台新國際商業銀行板南分行
812,8120665,台新國際商業銀行民權分行
812,8120676,台新國際商業銀行三民分行
812,8120687,台新國際商業銀行建北分行
812,8120698,台新國際商業銀行三和分行
812,8120702,台新國際商業銀行北新店分行
812,8120713,台新國際商業銀行府城分行
812,8120724,台新國際商業銀行東高雄分行
812,8120735,台新國際商業銀行基隆路分行
812,8120746,台新國際商業銀行新店分行
812,8120757,台新國際商業銀行北桃園分行
812,8120768,台新國際商業銀行大墩分行
812,8120779,台新國際商業銀行延平分行
812,8120780,台新國際商業銀行南崁分行
812,8120791,台新國際商業銀行景平分行
812,8120805,台新國際商業銀行文心分行
812,8120816,台新國際商業銀行岡山分行
812,8120827,台新國際商業銀行松江分行
812,8120838,台新國際商業銀行大雅分行
812,8120849,台新國際商業銀行汐止分行
812,8120850,台新國際商業銀行成功分行
812,8120861,台新國際商業銀行石牌分行
812,8120872,台新國際商業銀行永康分行
812,8120883,台新國際商業銀行南松山分行
812,8120894,台新國際商業銀行淡水分行
812,8120908,台新國際商業銀行東基隆分行
812,8120919,台新國際商業銀行新板分行
812,8120920,台新國際商業銀行北師分行
812,8120931,台新國際商業銀行永華分行
812,8120942,台新國際商業銀行江翠分行
812,8120975,台新國際商業銀行松德分行
812,8120986,台新國際商業銀行北大分行
812,8120997,台新國際商業銀行南港分行
812,8121008,台新國際商業銀行關東橋分行
812,8121019,台新國際商業銀行竹北分行
812,8121020,台新國際商業銀行南寮分行
812,8121031,台新國際商業銀行八德分行
812,8121042,台新國際商業銀行員林分行
812,8121053,台新國際商業銀行市府分行
812,8121064,台新國際商業銀行右昌分行
812,8121075,台新國際商業銀行沙鹿分行
812,8121086,台新國際商業銀行竹南分行
812,8121097,台新國際商業銀行羅東分行
812,8121101,台新國際商業銀行東湖分行
812,8121112,台新國際商業銀行文山分行
812,8121123,台新國際商業銀行副都心分行
812,8121134,台新國際商業銀行景美分行
812,8121145,台新國際商業銀行雄科分行
812,8129004,台新國際商業銀行香港分行
812,8129200,台新國際商業銀行新加坡分行
812,8129222,台新國際商業銀行布里斯本分行
812,8129233,台新國際商業銀行東京分行
812,8129244,台新國際商業銀行緬甸仰光代表人辦事處
812,8129255,台新國際商業銀行馬來西亞納閩分行
812,8129266,台新國際商業銀行馬來西亞納閩分行吉隆坡行銷服務處
812,8129277,台新國際商業銀行泰國曼谷代表人辦事處
812,8129990,台新國際商業銀行越南胡志明市代表人辦事處
816,,安泰商業銀行
816,8160016,安泰商業銀行長安東路分行
816,8160027,安泰商業銀行信義分行
816,8160038,安泰商業銀行營業部
816,8160049,安泰商業銀行新生分行
816,8160050,安泰商業銀行桃園分行
816,8160061,安泰商業銀行新莊分行
816,8160072,安泰商業銀行台中分行
816,8160083,安泰商業銀行高雄分行
816,8160094,安泰商業銀行台南分行
816,8160108,安泰商業銀行興隆分行
816,8160119,安泰商業銀行延平分行
816,8160120,安泰商業銀行中壢分行
816,8160131,安泰商業銀行板橋分行
816,8160142,安泰商業銀行豐原分行
816,8160153,安泰商業銀行前金分行
816,8160164,安泰商業銀行中和分行
816,8160175,安泰商業銀行國外部
816,8160186,安泰商業銀行鳳山分行
816,8160197,安泰商業銀行松江分行
816,8160201,安泰商業銀行中崙分行
816,8160212,安泰商業銀行嘉義分行
816,8160223,安泰商業銀行三重分行
816,8160234,安泰商業銀行國際金融業務分行
816,8160245,安泰商業銀行沙鹿分行
816,8160256,安泰商業銀行新竹分行
816,8160267,安泰商業銀行員林分行
816,8160278,安泰商業銀行建國分行
816,8160289,安泰商業銀行北高雄分行
816,8160290,安泰商業銀行新店分行
816,8160304,安泰商業銀行和平分行
816,8160315,安泰商業銀行成功分行
816,8160326,安泰商業銀行通化分行
816,8160337,安泰商業銀行南門分行
816,8160348,安泰商業銀行汀州分行
816,8160359,安泰商業銀行農安分行
816,8160360,安泰商業銀行景美分行
816,8160371,安泰商業銀行民權分行
816,8160382,安泰商業銀行松山分行
816,8160393,安泰商業銀行內湖分行
816,8160407,安泰商業銀行瑞湖分行
816,8160418,安泰商業銀行蘆洲分行
816,8160429,安泰商業銀行永康分行
816,8160430,安泰商業銀行西壢分行
816,8160441,安泰商業銀行北桃園簡易型分行
816,8160452,安泰商業銀行幸福分行
816,8160463,安泰商業銀行天母分行
816,8160474,安泰商業銀行龍潭簡易型分行
816,8160500,安泰商業銀行石牌分行
816,8160511,安泰商業銀行八德簡易型分行
816,8160522,安泰商業銀行竹北簡易型分行
816,8160533,安泰商業銀行永和分行
816,8160566,安泰商業銀行大里分行
816,8169101,安泰商業銀行信託部
822,,中國信託商業銀行
822,8220015,中國信託商業銀行敦北分行
822,8220026,中國信託商業銀行台中分行
822,8220037,中國信託商業銀行高雄分行
822,8220048,Land and Houses Bank Public Company Limited - Head Office
822,8220059,中國信託商業銀行台南分行
822,8220060,中國信託商業銀行三重分行
822,8220071,中國信託商業銀行城東分行
822,8220082,中國信託商業銀行嘉義分行
822,8220093,中國信託商業銀行中崙分行
822,8220107,中國信託商業銀行城中分行
822,8220118,中國信託商業銀行三民分行
822,8220129,中國信託商業銀行中壢分行
822,8220130,中國信託商業銀行雙和分行
822,8220141,中國信託商業銀行中山分行
822,8220152,中國信託商業銀行仁愛分行
822,8220163,中國信託商業銀行敦南分行
822,8220174,中國信託商業銀行板橋分行
822,8220185,中國信託商業銀行忠孝分行
822,8220196,中國信託商業銀行新興分行
822,8220200,中國信託商業銀行南京東路分行
822,8220211,中國信託商業銀行信託部
822,8220222,中國信託商業銀行西台南分行
822,8220233,LH Financial Group Public Company Limited
822,8220244,中國信託商業銀行國際金融業務分行
822,8220255,中國信託商業銀行松山分行
822,8220266,中國信託商業銀行新莊分行
822,8220277,中國信託商業銀行桃園分行
822,8220288,中國信託商業銀行中港分行
822,8220299,中國信託商業銀行新竹分行
822,8220303,中國信託商業銀行蘆洲分行
822,8220314,中國信託商業銀行新店分行
822,8220325,中國信託商業銀行員林分行
822,8220336,中國信託商業銀行東新竹分行
822,8220347,中國信託商業銀行公館分行
822,8220358,中國信託商業銀行永康分行
822,8220369,中國信託商業銀行土城分行
822,8220370,中國信託商業銀行頭份分行
822,8220381,中國信託商業銀行基隆分行
822,8220392,中國信託商業銀行豐原分行
822,8220406,中國信託商業銀行天母分行
822,8220417,中國信託商業銀行板新分行
822,8220428,中國信託商業銀行彰化分行
822,8220439,中國信託商業銀行東高雄分行
822,8220440,中國信託商業銀行中華分行
822,8220451,中國信託商業銀行內湖分行
822,8220462,中國信託商業銀行斗六分行
822,8220473,中國信託商業銀行文心分行
822,8220484,中國信託商業銀行重陽分行
822,8220495,中國信託商業銀行南東分行
822,8220509,中國信託商業銀行高美館分行
822,8220510,中國信託商業銀行南崁分行
822,8220521,中國信託商業銀行永和分行
822,8220532,中國信託商業銀行太平分行
822,8220543,中國信託商業銀行市府分行
822,8220554,中國信託商業銀行六家庄分行
822,8220565,中國信託商業銀行右昌分行
822,8220576,中國信託商業銀行江翠分行
822,8220587,中國信託商業銀行東湖分行
822,8220598,中國信託商業銀行中原分行
822,8220602,中國信託商業銀行大安分行
822,8220613,中國信託商業銀行北高雄分行
822,8220624,中國信託商業銀行承德分行
822,8220635,中國信託商業銀行復興分行
822,8220646,中國信託商業銀行石牌分行
822,8220657,中國信託商業銀行城北分行
822,8220668,中國信託商業銀行萬華分行
822,8220679,中國信託商業銀行西松分行
822,8220680,中國信託商業銀行北投分行
822,8220691,中國信託商業銀行安和分行
822,8220705,中國信託商業銀行西湖分行
822,8220716,中國信託商業銀行瑞光分行
822,8220727,中國信託商業銀行宜蘭分行
822,8220738,中國信託商業銀行民生分行
822,8220749,中國信託商業銀行中和分行
822,8220750,中國信託商業銀行重新分行
822,8220761,中國信託商業銀行丹鳳分行
822,8220772,中國信託商業銀行北新店分行
822,8220783,中國信託商業銀行汐止分行
822,8220794,中國信託商業銀行金城分行
822,8220808,中國信託商業銀行樹林分行
822,8220819,中國信託商業銀行南勢角分行
822,8220820,中國信託商業銀行北新莊分行
822,8220831,Land and Houses Bank Public Company Limited - HEAD OFFICE (LUMPINI)
822,8220842,Land and Houses Bank Public Company Limited -FASHION ISLAND BRANCH
822,8220853,中國信託商業銀行南桃園分行
822,8220864,中國信託商業銀行北桃園分行
822,8220875,中國信託商業銀行竹科分行
822,8220886,Land and Houses Bank Public Company Limited - THE MALL BANGKAPI BRANCH
822,8220897,Land and Houses Bank Public Company Limited - THE OLD SIAM BRANCH
822,8220901,中國信託商業銀行營業部
822,8220912,Land and Houses Bank Public Company Limited - MAHBOONKRONG CENTER BR.
822,8220923,Land and Houses Bank Public Company Limited - BIG C BANGNA BRANCH
822,8220934,Land and Houses Bank Public Company Limited - HOME PRO PETCHKASEM BR.
822,8220945,Land and Houses Bank Public Company Limited - THE MALL BANGKHAE BRANCH
822,8220956,Land and Houses Bank Public Company Limited - HOME PRO CHONBURI BRANCH
822,8220967,Land and Houses Bank Public Company Limited - BIG C HANGDONG BRANCH
822,8220978,Land and Houses Bank Public Company Limited - FUTURE PARK RANGSIT BR.
822,8220989,Land and Houses Bank Public Company Limited - THE MALL THAPRA BRANCH
822,8220990,Land and Houses Bank Public Company Limited - SRIRACHA BRANCH
822,8221001,Land and Houses Bank Public Company Limited - YAOWARAJ BRANCH
822,8221012,中國信託商業銀行八德分行
822,8221023,中國信託商業銀行林口分行
822,8221034,中國信託商業銀行竹北分行
822,8221045,中國信託商業銀行南屯分行
822,8221056,中國信託商業銀行大里分行
822,8221067,中國信託商業銀行洲際分行
822,8221078,中國信託商業銀行南投分行
822,8221089,Land and Houses Bank Public Company Limited - BIG C RATTANATHIBETH BR.
822,8221090,中國信託商業銀行仁德分行
822,8221104,中國信託商業銀行中台南分行
822,8221115,中國信託商業銀行東台南分行
822,8221126,中國信託商業銀行臺東分行
822,8221137,中國信託商業銀行南台南分行
822,8221148,中國信託商業銀行新營分行
822,8221159,中國信託商業銀行科博館分行
822,8221160,中國信託商業銀行西屯分行
822,8221171,中國信託商業銀行民族分行
822,8221182,中國信託商業銀行南高雄分行
822,8221193,中國信託商業銀行九如分行
822,8221207,中國信託商業銀行屏東分行
822,8221218,中國信託商業銀行復北分行
822,8221229,中國信託商業銀行鳳山分行
822,8221230,中國信託商業銀行五甲分行
822,8221241,中國信託商業銀行延吉分行
822,8221252,中國信託商業銀行信義分行
822,8221263,中國信託商業銀行青年分行
822,8221274,中國信託商業銀行岡山分行
822,8221285,中國信託商業銀行士林分行
822,8221296,中國信託商業銀行東民生分行
822,8221300,中國信託商業銀行文山分行
822,8221311,Land and Houses Bank Public Company Limited - THE MALL NGAMWONGWAN BR.
822,8221322,Land and Houses Bank Public Company Limited - LOTUS PHUKET BRANCH
822,8221333,Land and Houses Bank Public Company Limited - BANGRAK BRANCH
822,8221344,Land and Houses Bank Public Company Limited - BIG C ONNUT BRANCH
822,8221355,Land and Houses Bank Public Company Limited - SAPHANKHWAI BRANCH
822,8221366,Land and Houses Bank Public Company Limited - TALAT WAROROT BRANCH
822,8221377,Land and Houses Bank Public Company Limited - WORACHAK   BRANCH
822,8221388,Land and Houses Bank Public Company Limited - TERMINAL 21 PATTAYA  BR.
822,8221399,Land and Houses Bank Public Company Limited - KHONKAEN BRANCH
822,8221403,Land and Houses Bank Public Company Limited - THE CIRCLE RATCHAPRUK BR
822,8221414,Land and Houses Bank Public Company Limited - TERMINAL 21 BRANCH
822,8221425,Land and Houses Bank Public Company Limited - PATONG BRANCH
822,8221436,Land and Houses Bank Public Company Limited - SAMUTSAKHON BRANCH
822,8221447,Land and Houses Bank Public Company Limited - CENTRAL RAMA 9 BRANCH
822,8221458,Land and Houses Bank Public Company Limited - SUKSAWAT BRANCH
822,8221469,Land and Houses Bank Public Company Limited - PARK LANE (EKKAMAI) BR.
822,8221481,Land and Houses Bank Public Company Limited - SURATTHANI BRANCH
822,8221492,Land and Houses Bank Public Company Limited - LOTUS RAMA 4 BRANCH
822,8221506,Land and Houses Bank Public Company Limited - NAKHONPATHOM  BRANCH
822,8221517,Land and Houses Bank Public Company Limited - HUA HIN BRANCH
822,8221528,Land and Houses Bank Public Company Limited - CENTRAL PINKLAO BRANCH
822,8221539,Land and Houses Bank Public Company Limited - RAYONG BRANCH
822,8221540,Land and Houses Bank Public Company Limited - CENTRAL  KHONKAEN BRANCH
822,8221551,Land and Houses Bank Public Company Limited - BIG C HATYAI 2 BRANCH
822,8221562,Land and Houses Bank Public Company Limited - PHITSANULOK BRANCH
822,8221573,Land and Houses Bank Public Company Limited - HATYAI BRANCH
822,8221595,Land and Houses Bank Public Company Limited - UBON RATCHATHANI  BRANCH
822,8221609,Land and Houses Bank Public Company Limited - NAKHONSAWAN BRANCH
822,8221610,Land and Houses Bank Public Company Limited - HOMEPRO KANCHANABURI BR.
822,8221621,Land and Houses Bank Public Company Limited-LOTUS RUAMCHOK (CHIANGMAI)
822,8221632,Land and Houses Bank Public Company Limited - CENTRAL SALAYA BRANCH
822,8221643,Land and Houses Bank Public Company Limited - HOMEPRO CHUMPHON BRANCH
822,8221654,Land and Houses Bank Public Company Limited - HOMEPRO SARABURI BRANCH
822,8221665,Land and Houses Bank Public Company Limited - HOMEPRO CHACHOENGSAO BR.
822,8221687,Land and Houses Bank Public Company Limited - HOMEPRO TRANG BRANCH
822,8221698,Land and Houses Bank Public Company Limited - HOMEPRO CHAIYAPHUM BR.
822,8221702,Land and Houses Bank Public Company Limited - NAKHON SI THAMMARAT BR.
822,8221713,Land and Houses Bank Public Company Limited - HOMEPRO ROIET BRANCH
822,8221724,Land and Houses Bank Public Company Limited - ROBINSON RATCHABURI BR.
822,8221735,Land and Houses Bank Public Company Limited - HOMEPRO BURIRAM BRANCH
822,8221746,Land and Houses Bank Public Company Limited - PHUKET BRANCH
822,8221757,Land and Houses Bank Public Company Limited - KRABI BRANCH
822,8221768,Land and Houses Bank Public Company Limited - LOTUS SAMUI BRANCH
822,8221779,Land and Houses Bank Public Company Limited - LOTUS SRINAKARIN BRANCH
822,8221780,Land and Houses Bank Public Company Limited - THANON CHAN BRANCH
822,8221791,Land and Houses Bank Public Company Limited - CHIANGRAI BRANCH
822,8221805,Land and Houses Bank Public Company Limited - HOMEPRO LAMPANG BRANCH
822,8221816,Land and Houses Bank Public Company Limited - Q. HOUSE SATHORN BRANCH
822,8221827,Land and Houses Bank Public Company Limited - HOMEPRO SURIN BRANCH
822,8221838,Land and Houses Bank Public Company Limited - UD TOWN UDONTHANI BRANCH
822,8221849,Land and Houses Bank Public Company Limited - HOMEPRO SUVARNABHUMI BR.
822,8221850,Land and Houses Bank Public Company Limited - HOMEPRO PHETCHABURI BR.
822,8221872,Land and Houses Bank Public Company Limited - AYUTTHAYA CITY PARK BR.
822,8221894,Land and Houses Bank Public Company Limited-THE PASEO MALL(LADKRABANG)
822,8221908,Land and Houses Bank Public Company Limited - PAK CHONG BRANCH
822,8221919,Land and Houses Bank Public Company Limited - TERMINAL 21 KORAT BRANCH
822,8221920,Land and Houses Bank Public Company Limited - PARADISE PARK BRANCH
822,8221931,Land and Houses Bank Public Company Limited-THE CRYSTAL EKAMAIRAMINDRA
822,8221942,Land and Houses Advisory Company Limited - Headquarter
822,8221953,Land and Houses Fund Management Company Limited - Headquarter
822,8221964,Land and Houses Securities Public Company Limited - Headquarter
822,8221975,Land and Houses Securities Public Company Limited - Udonthani
822,8221986,Land and Houses Securities Public Company Limited - Nakhon Pathom
822,8221997,Land and Houses Securities Public Company Limited -  Chiangmai
822,8222008,Land and Houses Securities Public Company Limited - Phetchaburi
822,8222019,Land and Houses Securities Public Company Limited - Chumphon
822,8222020,Land and Houses Securities Public Company Limited - Saraburi
822,8222031,Land and Houses Securities Public Company Limited - Ratchaburi
822,8222053,Land and Houses Securities Public Company Limited - Lamphun
822,8222064,Land and Houses Securities Public Company Limited - Bang khae
822,8222075,Land and Houses Securities Public Company Limited - Nakhonratchasima
822,8222086,Land and Houses Securities Public Company Limited - Khon Kaen
822,8222097,Land and Houses Securities Public Company Limited - Krabi
822,8222101,中國信託商業銀行淡水分行
822,8222112,中國信託商業銀行民安分行
822,8222123,中國信託商業銀行二重埔分行
822,8222134,中國信託商業銀行富錦分行
822,8222145,中國信託商業銀行站前分行
822,8222156,中國信託商業銀行惠中分行
822,8222167,中國信託商業銀行東蘆洲分行
822,8222178,中國信託商業銀行木柵分行
822,8222189,中國信託商業銀行東花蓮分行
822,8222190,中國信託商業銀行寶山分行
822,8222204,中國信託商業銀行藝文分行
822,8222215,中國信託商業銀行東門分行
822,8222226,中國信託商業銀行新板特區分行
822,8222237,中國信託商業銀行三和分行
822,8222248,中國信託商業銀行劍潭分行
822,8222259,中國信託商業銀行北蘆洲分行
822,8222260,中國信託商業銀行寶強分行
822,8222271,中國信託商業銀行華山分行
822,8222282,中國信託商業銀行龍江分行
822,8222293,中國信託商業銀行成功分行
822,8222307,Land and Houses Securities Public Company Limited - Samutsakhon
822,8222318,Land and Houses Securities Public Company Limited - Chiang Rai
822,8222329,Land and Houses Securities Public Company Limited - Ubon Ratchathan
822,8222330,Land and Houses Securities Public Company Limited - Phitsanulok
822,8222341,美國中信銀行-Irvine Jeffrey
822,8222352,美國中信銀行-Diamond Bar
822,8222363,美國中信銀行-Temple City
822,8222374,美國中信銀行-Torrance
822,8222385,美國中信銀行-Walnut
822,8222396,美國中信銀行-Hacienda Heights
822,8222400,美國中信銀行-鳳凰城貸款辦公室
822,8223108,中國信託商業銀行市政分行
822,8223119,中國信託商業銀行大直分行
822,8223120,中國信託商業銀行景美分行
822,8223131,中國信託商業銀行內壢分行
822,8223142,中國信託商業銀行重慶分行
822,8223153,中國信託商業銀行長安分行
822,8223164,中國信託商業銀行羅東分行
822,8223175,中國信託商業銀行南中壢分行
822,8223186,中國信託商業銀行板和分行
822,8223197,中國信託商業銀行花蓮分行
822,8223201,中國信託商業銀行北天母分行
822,8223212,中國信託商業銀行民權西路分行
822,8223223,中國信託商業銀行佳里分行
822,8223234,中國信託商業銀行博愛分行
822,8223245,中國信託商業銀行鹽行分行
822,8223267,中國信託商業銀行光復分行
822,8223278,中國信託商業銀行埔墘分行
822,8223289,中國信託商業銀行黎明分行
822,8223290,中國信託商業銀行新富分行
822,8223603,中國信託商業銀行三峽分行
822,8223614,中國信託商業銀行東林口分行
822,8223636,中國信託商業銀行善化分行
822,8223647,中國信託商業銀行青埔分行
822,8228181,中國信託商業銀行深圳福田支行
822,8228549,美國中信銀行-Arcadia
822,8228550,東京之星銀行-川口支行
822,8228561,東京之星銀行-浜田山支行
822,8228572,東京之星銀行-三軒茶屋支行
822,8228583,美國中信銀行- San Francisco
822,8228594,中國信託商業銀行上海虹橋支行
822,8228608,中國信託商業銀行深圳分行
822,8228619,東京之星銀行-代代木上原支行
822,8228620,東京之星銀行-南砂町支行
822,8228631,中國信託商業銀行菲律賓子行-Iloilo
822,8228642,中國信託商業銀行仰光代表人辦事處
822,8228653,中國信託商業銀行雪梨代表人辦事處
822,8228664,中國信託商業銀行吉隆坡代表人辦事處
822,8228675,東京之星銀行-梅田分行
822,8228686,中國信託商業銀行廈門分行
822,8228697,中國信託商業銀行廣州分行
822,8228701,中國信託商業銀行上海長寧支行
822,8228712,中國信託商業銀行印尼子行-Jakarta(雅加達分行)
822,8228723,中國信託商業銀行加拿大子行-Vancouver
822,8228734,東京之星銀行-本店
822,8228745,東京之星銀行-難波分行
822,8228756,東京之星銀行-名古屋分行
822,8228767,東京之星銀行-廣島分行
822,8228778,東京之星銀行-福岡分行
822,8228789,東京之星銀行-神戶分行
822,8228790,東京之星銀行-仙台分行
822,8228804,東京之星銀行-札幌分行
822,8228815,東京之星銀行-大宮分行
822,8228826,東京之星銀行-浦和分行
822,8228837,東京之星銀行-船橋分行
822,8228848,東京之星銀行-松戶分行
822,8228859,東京之星銀行-千葉分行
822,8228871,東京之星銀行-港南台分行
822,8228882,東京之星銀行-渋谷站前分行(原溝之口分行搬遷後更名)
822,8228893,東京之星銀行-藤澤分行
822,8228907,東京之星銀行-橫濱分行
822,8228918,東京之星銀行-調布分行
822,8228929,東京之星銀行-自由之丘分行
822,8228930,東京之星銀行-日比谷分行
822,8228941,東京之星銀行-高島平分行
822,8228952,東京之星銀行-新宿分行
822,8228963,東京之星銀行-小平分行
822,8228974,東京之星銀行-立川分行
822,8228985,東京之星銀行-吉祥寺分行
822,8228996,東京之星銀行-小岩分行
822,8229007,東京之星銀行-上野分行
822,8229018,東京之星銀行-渋谷分行
822,8229029,中國信託商業銀行新德里分行
822,8229041,中國信託商業銀行香港分行
822,8229052,中國信託商業銀行紐約分行
822,8229063,中國信託商業銀行東京分行
822,8229074,中國信託商業銀行胡志明市分行
822,8229085,中國信託商業銀行印尼子行-Karawaci
822,8229096,中國信託商業銀行斯里伯魯德分行(清奈)
822,8229100,中國信託商業銀行上海分行
822,8229111,東京之星銀行-銀座分行
822,8229122,東京之星銀行-池袋分行
822,8229133,東京之星銀行-總行
822,8229166,"東京之星銀行-子公司 Tokyo Star Business Finance, Ltd."
822,8229177,中國信託商業銀行加拿大子行-Toronto
822,8229188,中國信託商業銀行印尼子行-Puri Kencana
822,8229199,中國信託商業銀行菲律賓子行-Bonifacio Global City
822,8229203,中國信託商業銀行印尼子行-Darmo
822,8229225,中國信託商業銀行印尼子行-Pluit
822,8229236,中國信託商業銀行印尼子行-Dago
822,8229247,中國信託商業銀行新加坡分行
822,8229292,中國信託商業銀行菲律賓子行-Las Pinas
822,8229306,中國信託商業銀行菲律賓子行-Cebu-Magallanes
822,8229317,中國信託商業銀行菲律賓子行-Cebu-Mandaue
822,8229340,中國信託商業銀行菲律賓子行-Davao
822,8229351,中國信託商業銀行菲律賓子行-Angeles
822,8229362,CTBC Capital Corp.
822,8229373,中國信託商業銀行洛杉磯代表人辦事處
822,8229409,美國中信銀行-Rowland Heights
822,8229410,中國信託商業銀行加拿大子行-Burnaby
822,8229421,中國信託商業銀行九龍分行(支行)
822,8229432,中國信託商業銀行印尼子行-Mangga Dua
822,8229443,中國信託商業銀行加拿大子行-Richmond
822,8229454,中國信託商業銀行印尼子行-Kelapa Gading
822,8229465,中國信託商業銀行印尼子行-Cikarang
822,8229476,中國信託商業銀行印尼子行-Surabaya(泗水分行)
822,8229487,中國信託商業銀行印尼子行-Bandung(萬隆分行)
822,8229568,中國信託商業銀行曼谷代表人辦事處
822,8229579,中國信託商業銀行北京代表人辦事處
822,8229580,中國信託商業銀行菲律賓子行-Del Monte
